url,q3,perceived,primary_topic,secondary_topic,democrat_vote,republican_vote
http://www.huffingtonpost.com/2013/06/17/ted-cruz-voter-id-immigration_n_3456063.html,News,0,Elections,None,Neutral,Neutral
http://www.usatoday.com/story/news/politics/2013/01/26/iowa-senator-tom-harkin-retires/1866407/,News,0,Elections,None,Neutral,Neutral
http://www.breitbart.com/Big-Government/2013/11/05/Dem-Robo-Calls-Claim-Cuccinelli-Supports-ObamaCare-And-Abortion,News,0,Elections,None,SomewhatNegative,SomewhatNegative
"http://www.chicagotribune.com/news/politics/clout/chi-quinn-daley-spar-at-democratic-breakfast-20130814,0,4159445.story",News,1,Elections,None,SomewhatPositive,Neutral
http://in.reuters.com/article/2013/11/21/usa-senate-nominees-idINL2N0J612C20131121,News,0,Elections,None,SomewhatNegative,Neutral
http://www.breitbart.com/Big-Government/2013/08/26/Exclusive-Kentucky-Tea-Partiers-revolt-against-McConnell-after-he-called-them-fringe,News,0,Elections,None,Neutral,Neutral
http://www.breitbart.com/Big-Government/2013/08/05/RNC-to-NBC-CNN-Dump-Hillary-Docs-Or-We-Will-Dump-Debates,News,0,Elections,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/05/18/gallup-review-polls_n_3299895.html,News,0,Elections,None,Neutral,Neutral
http://www.dailykos.com/story/2013/08/29/1234767/-The-2020-redistricting-battle-begins-in-2014,Opinion,1,Elections,None,Positive,Negative
"http://www.latimes.com/news/local/la-me-abcarian-arnold-maria-20130503,0,5408467.story",Opinion,1,Elections,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/03/14/cory-booker-star-trek_n_2875926.html,News,0,Elections,None,Neutral,Neutral
http://www.usatoday.com/story/news/politics/2013/01/21/obamas-inaugural-day-celebration/1850901/,News,0,Elections,None,SomewhatPositive,Neutral
http://www.usatoday.com/story/news/politics/2013/10/29/virginia-politics-students-mcauliffe-cuccinelli/3285617/,Opinion,0,Elections,None,SomewhatPositive,Neutral
http://www.huffingtonpost.com/2013/12/29/ted-cruz-canadian_n_4515506.html,News,1,Elections,None,Neutral,Neutral
http://usnews.nbcnews.com/_news/2013/03/12/17287378-another-george-bush-to-run-for-texas-office,News,0,Elections,None,Neutral,Positive
http://www.dailykos.com/story/2013/10/19/1248812/-Saturday-nutpick-a-palooza-Taunting-the-losers,other,0,Elections,None,Negative,Neutral
"http://www.chicagotribune.com/news/local/breaking/chi-bill-daley-governors-race-20130916,0,17259.story",News,0,Elections,None,Neutral,Neutral
http://www.foxnews.com/politics/2013/08/06/first-term-republican-rep-tom-cotton-announces-campaign-for-arkansas-senate/,News,0,Elections,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/07/28/obama-hillary-clinton-lunch_n_3668178.html,News,0,Elections,None,Neutral,Neutral
http://www.washingtonpost.com/blogs/the-fix/wp/2013/08/06/where-chelsea-clinton-could-run-for-office/,Opinion,0,Elections,None,Neutral,Neutral
http://news.yahoo.com/john-boehner-voters-8th-congressional-district-162828908.html,News,1,Elections,None,Neutral,SomewhatNegative
http://news.yahoo.com/morris-cat-runs-mayor-mexican-city-170928886.html,News,1,Elections,None,Neutral,Neutral
"http://www.chicagotribune.com/news/politics/sns-rt-us-usa-inaugurationbre90i04i-20130118,0,6731740.story",News,1,Elections,None,Positive,Neutral
"http://www.chicagotribune.com/news/politics/clout/chi-oberweis-to-run-for-us-senate-seat-held-by-durbin-20131122,0,6758440.story",News,1,Elections,None,Neutral,Neutral
"http://www.latimes.com/news/opinion/endorsements/la-ed-end-mayor-20130428,0,2913586.story",Opinion,1,Elections,None,SomewhatPositive,SomewhatNegative
http://firstread.nbcnews.com/_news/2013/05/01/18002155-cruz-16-texas-senators-path-might-not-be-so-easy,News,0,Elections,None,Neutral,SomewhatPositive
http://usnews.nbcnews.com/_news/2013/03/12/17287378-another-george-bush-to-run-for-texas-office,News,1,Elections,None,Neutral,Neutral
http://www.dailykos.com/story/2013/08/28/1234584/-Republican-leaders-asked-to-speak-at-March-on-Washington-anniversary-declined,News,1,Elections,None,Neutral,SomewhatNegative
http://www.huffingtonpost.com/2013/03/16/cpac-straw-poll-results-2013_n_2856972.html,News,1,Elections,None,Neutral,SomewhatPositive
http://www.huffingtonpost.com/2013/08/02/huma-abedin-philippe-reines_n_3693268.html,News,1,Elections,None,Neutral,Neutral
http://www.washingtonpost.com/opinions/michael-gerson-a-gop-house-divided-cannot-govern/2013/10/17/5d6db4b4-375a-11e3-ae46-e4248e75c8ea_story.html,Opinion,1,Elections,None,SomewhatNegative,SomewhatNegative
http://online.wsj.com/article/SB10001424127887323978104578330303498617958.html,Opinion,1,Elections,None,Neutral,Neutral
http://www.foxnews.com/opinion/2013/01/10/did-ed-koch-really-say-that-about-obama/,Opinion,0,Elections,None,Neutral,Neutral
http://www.cnn.com/2013/08/24/politics/new-york-times-mayor-endorsement/index.html,News,0,Elections,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/04/06/harry-reid-nuclear-option_n_3029000.html,News,0,Elections,None,Neutral,Neutral
http://firstread.nbcnews.com/_news/2013/08/14/20026350-the-year-of-low-turnout-and-the-consequences-of-not-voting,News,1,Elections,None,Neutral,Neutral
http://www.nytimes.com/2013/06/18/us/justices-reject-arizona-voting-law-requiring-proof-of-citizenship.html,News,1,Elections,None,Neutral,Neutral
"http://www.latimes.com/nation/politics/politicsnow/la-pn-terry-mcauliffe-virginia-victory-speech-20131105,0,5859484.story",News,1,Elections,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-us-canada-24838385,News,1,Elections,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/08/03/alison-lundergan-grimes-abortion-positions_n_3698539.html,News,1,Elections,None,SomewhatPositive,Neutral
http://www.bbc.co.uk/news/world-us-canada-25042482,News,0,Elections,None,SomewhatNegative,SomewhatNegative
http://fivethirtyeight.blogs.nytimes.com/2013/04/30/how-immigration-reform-and-demographics-could-change-presidential-math/,Opinion,1,Elections,None,SomewhatPositive,SomewhatNegative
http://www.huffingtonpost.com/2013/10/31/cory-booker-swearing-in_n_4180609.html,News,1,Elections,None,Neutral,Neutral
"http://www.latimes.com/news/local/la-me-mayor-endorse-20130329,0,3188279.story",News,1,Elections,None,Neutral,Neutral
http://dealbook.nytimes.com/2013/11/07/white-house-names-senior-bank-of-america-executive-to-commerce-post/,News,0,Elections,None,SomewhatNegative,Neutral
http://www.breitbart.com/Big-Government/2013/10/27/Ken-Cuccinelli-Is-Virginia-s-Libertarian-Choice-Too,News,1,Elections,None,Negative,Neutral
http://news.yahoo.com/new-book-details-how-obama-questioned-his-own-ability-to-run-for-re-election-191039012.html,Opinion,0,Elections,None,SomewhatNegative,SomewhatPositive
http://blogs.wsj.com/washwire/2013/01/23/ryan-says-hes-avoiding-despair-over-elections-outcome/,News,1,Elections,None,SomewhatNegative,Positive
http://www.huffingtonpost.com/2013/11/14/atheist-supreme-court-poll_n_4275235.html,News,0,Elections,None,Neutral,SomewhatNegative
"http://www.latimes.com/news/opinion/endorsements/la-ed-end-0217-mayor-20130215,0,7012293.story",Opinion,1,Elections,None,Positive,SomewhatNegative
http://blogs.wsj.com/washwire/2013/02/01/politics-counts-where-the-hispanic-voters-arent/,Opinion,0,Elections,None,Neutral,SomewhatNegative
http://nbcpolitics.nbcnews.com/_news/2013/11/06/21323037-boston-elects-new-mayor-and-10-other-important-elections-around-the-country,News,1,Elections,None,Neutral,Neutral
http://www.reuters.com/article/2013/07/24/us-usa-politics-weiner-idUSBRE96M0X320130724,News,1,Elections,None,Neutral,SomewhatNegative
http://www.washingtonpost.com/blogs/the-fix/wp/2013/10/28/the-death-of-the-political-middle-in-1-powerpoint-slide/,News,1,Elections,None,SomewhatPositive,Neutral
http://www.huffingtonpost.com/2013/02/20/obama-approval-rating_n_2729342.html,News,1,Elections,None,SomewhatPositive,Neutral
http://www.breitbart.com/Big-Journalism/2013/05/21/WaPo-ABC-Poll-Obama-Lying-About-Benghazi-IRS-Targeting-Inappropriate-Media-Still-Distrusted,News,1,Elections,None,SomewhatNegative,Neutral
http://www.dailykos.com/story/2013/10/17/1248292/-How-every-Congresscritter-voted-on-shutdown-default-w-spotlight-Georgia,News,1,Elections,None,Neutral,Neutral
http://www.dailykos.com/story/2013/05/23/1211089/-Abbreviated-Pundit-Round-up-Some-things-are-happening-in-DC-despite-gridlock,News,1,Elections,None,SomewhatNegative,SomewhatNegative
http://news.yahoo.com/blogs/power-players-abc-news/computer-geeks-save-gop-meet-guys-trying-party-115212714.html,News,1,Elections,None,SomewhatPositive,SomewhatNegative
http://www.huffingtonpost.com/2013/12/17/alabama-special-election-results_n_4462747.html,News,1,Elections,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/01/21/inauguration-parade-2013-photos_n_2519552.html,News,0,Elections,None,SomewhatPositive,Neutral
http://firstread.nbcnews.com/_news/2013/10/11/20924466-cruz-scoffs-at-nbcwsj-poll-thats-not-reflective-of-where-this-country-is,News,1,Elections,None,Neutral,SomewhatNegative
http://politicalticker.blogs.cnn.com/2013/05/24/iowa-voters-say-yes-to-hillary-clinton/,News,1,Elections,None,SomewhatPositive,Neutral
http://www.reuters.com/article/2013/01/30/us-usa-clinton-idUSBRE90T02I20130130,News,1,Elections,None,Neutral,Neutral
http://nbcpolitics.nbcnews.com/_news/2013/10/16/20996688-booker-wins-senate-race-in-new-jersey,News,1,Elections,None,Neutral,Neutral
http://www.dailykos.com/story/2013/08/15/1231418/-Final-Tally-of-Illegal-Voters-in-Boulder-County,News,1,Elections,None,Neutral,Neutral
http://news.yahoo.com/big-crowd-high-spirits-2nd-obama-swearing-153950715--politics.html,News,1,Elections,None,Positive,Neutral
http://www.dailykos.com/story/2013/08/02/1228521/-The-Democrats-three-word-slogan-for-2014,Opinion,1,Elections,None,SomewhatPositive,SomewhatNegative
"http://www.latimes.com/news/politics/la-pn-inauguration-2013-mitt-romney-20130121,0,5825722.story",News,1,Elections,None,Neutral,SomewhatNegative
http://news.yahoo.com/obamas-lackadaisical-attempt-campaign-way-around-congress-135700879.html,News,0,Elections,None,Negative,SomewhatPositive
http://www.washingtonpost.com/blogs/post-politics/wp/2013/06/25/markey-wins-massachusetts-senate-race/,News,1,Elections,None,Positive,SomewhatNegative
http://www.huffingtonpost.com/2013/02/27/club-for-growth-primary_n_2774662.html,News,1,Elections,None,Neutral,Neutral
http://www.nytimes.com/2013/01/11/us/politics/hagels-senate-confirmation-will-be-short-on-old-allies.html,News,1,Elections,None,Neutral,Neutral
http://www.usatoday.com/story/news/politics/2013/01/26/paul-ryan-republican-advice/1866879/,News,1,Elections,None,SomewhatNegative,Positive
http://www.huffingtonpost.com/2013/02/14/marco-rubio-water-bottle_n_2687963.html,News,1,Elections,None,Neutral,SomewhatPositive
http://www.foxnews.com/politics/2013/02/27/obama-inc-is-proud-to-announce-expansion/,Opinion,1,Elections,None,SomewhatNegative,Neutral
http://www.usatoday.com/story/news/politics/2013/03/16/sarah-palin-cpac-rove-obama-rack/1992579/,News,1,Elections,None,SomewhatNegative,SomewhatPositive
"http://www.chicagotribune.com/news/local/ct-met-daley-brothers-20131003,0,796865.story",News,0,Elections,None,SomewhatPositive,Neutral
http://www.nytimes.com/2013/02/17/magazine/can-the-republicans-be-saved-from-obsolescence.html,News,0,Elections,None,SomewhatPositive,SomewhatNegative
http://www.cnn.com/2013/03/15/politics/cpac-2016/index.html,News,0,Elections,None,Neutral,Positive
http://firstread.nbcnews.com/_news/2013/03/18/17351259-gop-report-calls-for-sweeping-reforms-to-compete-in-2016,News,1,Elections,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/10/09/milton-wolf-us-senate_n_4067803.html,News,1,Elections,None,Neutral,Neutral
http://news.yahoo.com/presidential-term-limits--necessary-and-right--or-bad-for-democracy-192726518.html,Opinion,1,Elections,None,SomewhatNegative,Neutral
http://www.huffingtonpost.com/2013/10/28/obama-dc-circuit-nominees_n_3983733.html,News,1,Elections,None,SomewhatNegative,SomewhatNegative
http://www.breitbart.com/Big-Journalism/2013/03/15/Rush-Limbaugh-Caddell-Blew-Lid-Off-of-CPAC-with-Blistering-Attack-on-GOP-Consultants,Opinion,1,Elections,None,SomewhatNegative,SomewhatPositive
http://www.dailykos.com/story/2013/05/06/1207042/-Abbreviated-pundit-round-up-Gitmo-Howard-Kurtz-mucking-with-Plan-B-ditching-Andrew-Jackson,Opinion,1,Elections,None,Neutral,SomewhatNegative
http://www.dailykos.com/story/2013/05/15/1209359/-Reid-Cordray-nomination-will-get-vote-next-week,News,1,Elections,None,Neutral,Neutral
http://www.foxnews.com/politics/2013/10/30/virginia-governors-race-remains-tight-closely-watched-as-window-into-midterm/,News,1,Elections,None,Neutral,Neutral
http://www.washingtonpost.com/blogs/plum-line/wp/2013/10/24/happy-hour-roundup-218/,News,1,Elections,None,Neutral,SomewhatNegative
http://news.yahoo.com/why-republicans-aren-t-giving-white-folks-081158720.html,Opinion,1,Elections,None,Neutral,SomewhatNegative
http://www.cnn.com/2013/01/21/politics/obama-inauguration/index.html,Opinion,1,Elections,None,SomewhatPositive,Neutral
http://www.dailykos.com/story/2013/01/07/1176933/-2016-Because-I-m-a-nerd,Opinion,1,Elections,None,Neutral,Neutral
http://www.washingtonpost.com/blogs/plum-line/wp/2013/07/29/why-yes-ted-cruz-is-a-demagogue/,Opinion,1,Elections,None,SomewhatNegative,SomewhatPositive
http://www.dailykos.com/story/2013/01/24/1181394/-Republicans-WILL-take-the-White-House-in-2016,Opinion,1,Elections,None,SomewhatPositive,Negative
http://www.breitbart.com/Big-Government/2013/12/26/Karl-Rove-s-Crossroads-Reloading-Against-Tea-Party,Opinion,1,Elections,None,Neutral,SomewhatNegative
http://news.yahoo.com/happens-no-one-wins-presidential-election-110211060.html,other,1,Elections,None,Neutral,Neutral
http://www.breitbart.com/Big-Government/2013/11/02/Cuccinelli-Rallies-With-Scott-Walker-Ron-Paul,News,1,Elections,None,Neutral,Neutral
http://video.foxnews.com/v/2191549097001/senate-confirms-hagel-advances-lew-nomination/,News,1,Elections,None,SomewhatPositive,Neutral
http://www.dailykos.com/story/2013/05/01/1206218/-Congressional-GOP-beginning-to-notice-their-own-incompetence,Opinion,1,Elections,None,Neutral,SomewhatNegative
http://www.huffingtonpost.com/2013/07/13/alison-lundergan-grimes_n_3592323.html,News,1,Elections,None,SomewhatPositive,SomewhatNegative
http://www.washingtonpost.com/blogs/wonkblog/wp/2013/08/21/this-map-is-how-the-united-states-would-look-if-life-were-fair/,Opinion,1,Elections,None,SomewhatPositive,SomewhatNegative
http://www.bbc.co.uk/news/world-us-canada-23578745,News,1,Elections,None,Neutral,Neutral
http://online.wsj.com/article/SB10001424127887324482504578455063548713462.html,News,0,Elections,None,Neutral,Neutral
"http://www.latimes.com/news/local/la-me-campaign-money-20130427,0,6636404.story",News,0,Elections,None,Neutral,Neutral
http://news.yahoo.com/virginia-new-jersey-election-republican-lessons-200258255.html,News,0,Elections,None,Neutral,SomewhatNegative
http://video.foxnews.com/v/2191549097001/senate-confirms-hagel-advances-lew-nomination/,News,0,Elections,None,SomewhatPositive,Neutral
http://www.huffingtonpost.com/2013/01/07/inaugural-balls-2013_n_2405233.html,News,0,Elections,None,Neutral,Neutral
http://framework.latimes.com/2013/06/28/my-morning-with-the-mayor/,Opinion,0,Elections,None,Neutral,Neutral
http://www.washingtonpost.com/blogs/the-fix/wp/2013/08/21/why-terry-mcauliffe-is-winning-the-virginia-governors-race/,News,0,Elections,None,SomewhatPositive,SomewhatNegative
http://www.washingtonpost.com/opinions/richard-cohen-just-being-hillary-clinton-isnt-enough/2013/08/12/3734074c-037c-11e3-a07f-49ddc7417125_story.html,News,0,Elections,None,Neutral,Neutral
http://www.usatoday.com/story/news/politics/2013/06/27/nancy-pelosi-says-democrats-coalescing-behind-hillary-clinton-2016/2464189/,News,0,Elections,None,Neutral,Neutral
"http://www.latimes.com/local/la-me-cap-bribery-20131107,0,6758018.column",News,0,Elections,None,SomewhatNegative,SomewhatNegative
http://www.washingtonpost.com/opinions/dana-milbank-big-tent-with-an-asterisk/2013/03/18/9690b77e-9006-11e2-9cfd-36d6c9b5d7ad_story.html,News,0,Elections,None,Neutral,SomewhatNegative
http://www.cnn.com/2013/11/18/politics/lincoln-long-speeches/index.html,Opinion,0,Elections,None,SomewhatNegative,Neutral
http://usnews.nbcnews.com/_news/2013/08/07/19913797-thanks-but-no-thanks-the-greatest-snubs-in-us-politics,News,0,Elections,None,Neutral,Neutral
http://www.washingtonpost.com/politics/republican-party-could-learn-a-lot-from-the-democrats-of-1989/2013/09/22/a8e66922-239b-11e3-b3e9-d97fb087acd6_story_1.html,Opinion,0,Elections,None,Neutral,Negative
http://www.breitbart.com/Big-Government/2013/01/24/Van-Jones-Obama-is-an-unabashed-Communitarian,Opinion,0,Elections,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/07/23/marco-rubio-tea-party_n_3640367.html,News,0,Elections,None,Neutral,SomewhatPositive
http://www.foxnews.com/politics/2013/12/19/fox-news-poll-more-voters-like-bush-than-obama-even-more-like-clinton/,News,0,Elections,None,SomewhatPositive,Neutral
http://www.breitbart.com/Big-Government/2013/12/02/Self-Avowed-Socialist-Bernie-Sanders-Floats-2016-Bid-Possibility,News,0,Elections,None,SomewhatPositive,Neutral
http://www.bbc.co.uk/news/uk-politics-21335384,News,0,Elections,None,Negative,Neutral
http://www.dailykos.com/story/2013/02/01/1183764/-Daily-Kos-Elections-Morning-Digest-It-s-starting-to-look-like-the-end-of-the-line-for-Linc-Chafee,News,0,Elections,None,Positive,Negative
http://www.dailykos.com/story/2013/01/25/1181969/-Two-Florida-Republicans-stand-against-their-party-s-attempt-to-steal-the-next-presidential-election,News,0,Elections,None,Neutral,SomewhatNegative
http://www.washingtonpost.com/blogs/post-politics/wp/2013/07/13/former-montana-governor-schweitzer-wont-run-for-senate/,News,0,Elections,None,SomewhatNegative,Neutral
http://online.wsj.com/article/SB10001424127887323372504578468772717864406.html,Opinion,0,Elections,None,SomewhatNegative,Neutral
http://www.nytimes.com/2013/05/25/opinion/collins-the-women-versus-the-ted.html,Opinion,0,Elections,None,Neutral,SomewhatPositive
http://www.bbc.co.uk/news/uk-england-cambridgeshire-22376578,News,0,Elections,None,Positive,Negative
http://www.breitbart.com/Big-Government/2012/05/19/53000-dead-voters-in-florida-millions-nationwide,News,0,Elections,None,Neutral,Neutral
http://www.dailykos.com/story/2013/03/04/1191442/-Romneys-give-Fox-News-interview-to-remind-us-why-we-re-all-glad-they-re-not-in-the-White-House,Opinion,0,Elections,None,Neutral,Negative
"http://www.latimes.com/nation/politics/politicsnow/la-pn-terry-mcauliffe-virginia-victory-speech-20131105,0,5859484.story",News,0,Elections,None,SomewhatPositive,SomewhatNegative
http://www.dailykos.com/story/2013/01/01/1175429/-Fox-News-Sean-Hannity-loses-half-of-audience-post-election,Opinion,0,Elections,None,Neutral,SomewhatNegative
http://www.dailykos.com/story/2013/07/01/1220344/-Unskewing-the-election-results,Opinion,0,Elections,None,SomewhatPositive,Negative
http://politicalticker.blogs.cnn.com/2013/02/12/boehner-the-president-lacks-guts-and-courage/,News,0,Elections,None,SomewhatNegative,Neutral
http://www.breitbart.com/Big-Government/2013/04/08/conservative-leaders-urge-rnc-rule-changes,News,0,Elections,None,Neutral,SomewhatPositive
http://firstread.nbcnews.com/_news/2013/02/11/16928271-mccain-wont-participate-in-hagel-walk-out,News,0,Elections,None,Neutral,Neutral
http://news.yahoo.com/blogs/power-players-abc-news/perry-calls-for-compromise-within-gop--%E2%80%98if-you-can-t-win-elections--you-can-t-govern---223454647.html,News,0,Elections,None,Neutral,Neutral
http://www.breitbart.com/Big-Government/2013/04/15/The-Tea-Party-Comeback,Opinion,0,Elections,None,SomewhatNegative,SomewhatPositive
http://www.bbc.co.uk/news/uk-wales-politics-22399978,Opinion,0,Elections,None,Neutral,Neutral
http://www.breitbart.com/Big-Government/2013/01/20/Obama-service-Moses-enemies,Opinion,0,Elections,None,Negative,Neutral
http://www.nytimes.com/2013/11/19/us/politics/republicans-block-another-obama-nominee-for-key-judgeship.html,News,0,Elections,None,SomewhatPositive,Negative
"http://www.latimes.com/news/local/la-me-greuel-mistakes-20130527,0,7688472.story",News,0,Elections,None,Neutral,Neutral
http://www.dailykos.com/story/2013/12/23/1260835/-The-50-Equal-United-States-of-America,Opinion,0,Elections,None,Neutral,Neutral
http://www.cnn.com/2013/01/21/tech/social-media/best-inauguration-tweets/index.html,Opinion,0,Elections,None,Positive,SomewhatNegative
"http://www.latimes.com/news/politics/la-pn-romney-donors-2016-contenders-20130601,0,1706152.story",News,0,Elections,None,Neutral,SomewhatPositive
http://www.washingtonpost.com/blogs/the-fix/wp/2013/03/03/romney-chris-christie-and-hurricane-sandy-didnt-cost-me-the-election/,News,0,Elections,None,Neutral,SomewhatPositive
http://politicalticker.blogs.cnn.com/2013/01/29/kerry-confirmed-by-senate-colleagues-as-secretary-of-state/,News,0,Elections,None,Neutral,Neutral
http://www.foxnews.com/politics/2013/07/27/nbc-to-air-miniseries-about-hillary-clinton-timed-ahead-2016-presidential/,News,0,Elections,None,SomewhatPositive,Neutral
"http://www.latimes.com/news/opinion/commentary/la-oe-mcmanus-column-obama-20130217,0,7556204.column",Opinion,0,Elections,None,SomewhatNegative,Neutral
http://news.yahoo.com/blogs/power-players-abc-news/standing-man-gop-millionaire-foster-friess-wants-santorum-122616973.html,News,0,Elections,None,Neutral,Neutral
http://www.foxnews.com/politics/2013/10/30/virginia-governors-race-remains-tight-closely-watched-as-window-into-midterm/,News,0,Elections,None,SomewhatPositive,SomewhatNegative
http://www.washingtonpost.com/politics/senate-poised-to-pass-bipartisan-budget-agreement/2013/12/18/54fd3a1a-6807-11e3-a0b9-249bbb34602c_story.html,News,0,Elections,None,Neutral,Neutral
http://cityroom.blogs.nytimes.com/2013/10/22/new-york-today-round-2/,News,0,Elections,None,Neutral,Neutral
"http://www.chicagotribune.com/news/local/ct-met-bruce-rauner-homes-20131125,0,93179.story",News,0,Elections,None,Neutral,SomewhatNegative
http://www.washingtonpost.com/politics/michelle-nunn-jason-carter-hope-to-rechart-the-course-of-georgia-politics/2013/12/21/a2611bfc-5e9b-11e3-be07-006c776266ed_story.html,News,0,Elections,None,Neutral,Neutral
http://online.wsj.com/article/BT-CO-20130907-701353.html,News,0,Elections,None,Neutral,Neutral
http://www.cnn.com/2013/11/20/opinion/zelizer-presidential-legacies-bush-clinton/index.html,other,0,Elections,None,Neutral,Neutral
http://www.usatoday.com/story/onpolitics/2013/03/12/republicans-priebus-election-review-blacks-brooklyn/1981649/,News,0,Elections,None,Neutral,Neutral
http://news.yahoo.com/scs-graham-shows-limits-tea-party-intimidation-185606487--election.html,News,0,Elections,None,Negative,SomewhatPositive
http://firstread.nbcnews.com/_news/2013/07/29/19758464-weiner-defiant-as-polls-show-him-fading-in-new-york-mayors-race,News,0,Elections,None,SomewhatNegative,SomewhatPositive
http://www.nytimes.com/2013/11/29/us/politics/despite-filibuster-limits-a-door-remains-open-to-block-judge-nominees.html,News,0,Elections,None,Negative,Negative
http://www.washingtonpost.com/politics/if-hillary-passes-in-2016-which-democrats-run-the-fix-ranks-the-tiers/2013/10/27/8ab25b04-3f17-11e3-9c8b-e8deeb3c755b_story.html,other,0,Elections,None,SomewhatPositive,Neutral
"http://www.latimes.com/nation/politics/politicsnow/la-pn-poll-california-republicans-ethnicity-age-20131111,0,1938703.story",Opinion,0,Elections,None,Neutral,SomewhatNegative
http://www.usatoday.com/story/news/politics/2013/02/21/poll-pew-obama-gop-guns-energy-immigration-sequester/1934233/,Opinion,0,Elections,None,SomewhatPositive,SomewhatNegative
http://www.reuters.com/article/2013/08/05/usa-politics-clinton-idUSL1N0G61BF20130805,News,0,Elections,None,Neutral,SomewhatNegative
http://www.huffingtonpost.com/2013/07/09/ed-koch-fbi-documents-released_n_3569293.html,News,0,Elections,None,Neutral,Neutral
http://www.nytimes.com/2013/06/30/opinion/sunday/douthat-democrats-get-a-gift-from-the-roberts-court.html,Opinion,0,Elections,None,SomewhatNegative,Neutral
http://www.dailykos.com/story/2013/01/03/1175909/-O-The-President,Opinion,0,Elections,None,SomewhatPositive,Negative
"http://www.chicagotribune.com/news/local/ct-met-oberweis-republicans-20131103,0,4684221.story",News,0,Elections,None,SomewhatNegative,SomewhatPositive
http://www.washingtonpost.com/blogs/the-fix/wp/2013/07/31/gop-finds-its-own-war-on-women/,News,0,Elections,None,SomewhatNegative,SomewhatPositive
http://www.dailykos.com/story/2013/07/24/1226134/-Pennsylvania-Police-Chief-issues-profanity-laced-liberal-bashing-threats-nothing-happens,Opinion,0,Elections,None,Neutral,SomewhatNegative
"http://www.latimes.com/local/la-me-brown-analysis-20131019,0,4562138.story",Opinion,0,Elections,None,SomewhatPositive,Neutral
http://politicalticker.blogs.cnn.com/2013/10/13/video-sarah-palin-jumps-into-nj-senate-race/,Opinion,0,Elections,None,SomewhatNegative,SomewhatPositive
http://www.breitbart.com/Big-Government/2013/11/22/Republican-Establishment-Donors-Target-Tea-Party-s-Justin-Amash-in-Michigan-Primary,Opinion,0,Elections,None,Neutral,SomewhatNegative
http://www.washingtonpost.com/local/virginia-politics/va-democrats-will-remove-racy-posters-used-to-drive-turnout-on-college-campuses/2013/10/22/84cb3710-3b48-11e3-b7ba-503fb5822c3e_print.html,News,0,Elections,None,SomewhatNegative,Neutral
http://www.usatoday.com/story/news/politics/2013/02/24/obama-sequester-state-by-state-mccain-pfeiffer/1943173/,News,0,Elections,None,SomewhatNegative,Neutral
http://blogs.wsj.com/washwire/2013/11/21/qa-what-is-the-nuclear-option/,News,0,Elections,None,Neutral,Neutral
http://news.yahoo.com/official-congress-hits-time-low-polls-112211763.html,Opinion,0,Elections,None,SomewhatNegative,SomewhatNegative
http://www.washingtonpost.com/local/virginia-politics/in-bellwether-district-va-governors-race-stews-in-aftermath-of-federal-shutdown/2013/10/19/d0283e20-35d4-11e3-80c6-7e6dd8d22d8f_story.html,Opinion,0,Elections,None,Neutral,SomewhatNegative
http://www.dailykos.com/story/2013/02/11/1185640/-Looking-at-the-Senate-picture-in-2014-and-2016,News,0,Elections,None,SomewhatNegative,SomewhatPositive
http://www.nbcnews.com/id/50629691/t/strange-bedfellows-liberals-tea-party-team-oust-mcconnell/,Opinion,0,Elections,None,Neutral,SomewhatNegative
http://www.reuters.com/article/2013/11/30/us-usa-politics-newyork-idUSBRE9AT05B20131130,News,0,Elections,None,SomewhatPositive,Neutral
http://online.wsj.com/article/SB10001424127887324616604578304170055351816.html,News,0,Elections,None,Neutral,Neutral
http://www.washingtonpost.com/politics/some-tea-party-congressmen-find-signs-of-political-backlash-at-home/2013/10/06/d13d698a-2d27-11e3-b139-029811dbb57f_story.html,News,0,Elections,None,Neutral,Neutral
http://www.bbc.co.uk/news/blogs-magazine-monitor-23771433,News,0,Elections,None,Neutral,Neutral
http://nbcpolitics.nbcnews.com/_news/2013/11/05/21322438-nbc-news-virginia-governors-race-too-close-to-call,News,0,Elections,None,Neutral,Neutral
http://www.breitbart.com/Big-Government/2013/01/09/Sen-Sessions-Jack-Lew-Must-Never-Be-Secretary-of-Treasury,News,0,Elections,None,SomewhatNegative,Neutral
http://news.yahoo.com/obama-cory-booker-ad-145955582.html,News,0,Elections,None,Neutral,Neutral
http://www.washingtonpost.com/opinions/eugene-robinson-the-gop-in-a-mood-to-fight/2013/12/26/a892fbec-6e74-11e3-aecc-85cb037b7236_story.html,News,0,Elections,None,Neutral,SomewhatNegative
http://www.nytimes.com/2013/07/16/us/politics/democrats-seeing-precedent-press-on-to-curb-filibuster.html,News,0,Elections,None,SomewhatPositive,SomewhatPositive
http://blogs.wsj.com/washwire/2013/06/21/california-vintner-pours-money-into-massachusetts-senate-race/,News,0,Elections,None,Neutral,Neutral
